Z1,Z2,Z3,Z4,Z5
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-14.161504,10.640477,0.5799644,15.361878,-10.508745
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-1.7704341,-0.82046306,-0.2163387,0.0968565,-1.8978109
0.59627557,0.7483861,-1.1062229,-1.0649043,0.22139749
1.4735059,-0.20551217,-1.0208287,-1.2085694,-0.14919084
-8.534707,-0.5151305,16.466417,28.003128,-20.320322
1.4816104,-0.19193807,-1.0118822,-1.1837729,-0.14908454
-1.8323208,1.6153014,-0.009347351,1.9692179,-0.34720472
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-7.595047,3.768131,3.4917407,6.88612,0.42810497
1.1101228,-0.27145797,-1.0937611,-0.45074645,0.36308402
-4.553858,2.3193367,3.0486255,2.0115817,-1.6373968
-11.479403,10.861214,8.625192,2.581587,-3.2115529
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-10.417101,4.542058,6.134266,11.404327,1.8256235
0.78170455,-0.52611756,-1.0500275,-1.4322768,-0.33251402
1.3497986,-0.33740222,-1.0343003,-1.3063828,-0.0950659
-5.628368,1.8947062,2.9320304,4.9112883,0.4021008
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-16.105787,15.423589,12.990975,2.5537796,-2.561106
-7.6308475,5.5612016,4.325318,7.1617823,0.47373614
1.4825755,-0.21871966,-1.0278087,-1.2369732,-0.12945148
1.4267088,-0.07364598,-0.8705842,-1.0555311,0.05427327
-11.859817,-0.7880721,0.7849667,11.636642,-23.647696
1.4816104,-0.19193807,-1.0118822,-1.1837729,-0.14908454
1.4434594,-0.21065614,-1.0600678,-1.2358843,-0.18136504
1.4837418,-0.19465023,-1.0073358,-1.2215577,-0.11227525
0.6922877,-0.56885874,-0.94016755,-1.2980076,-0.34843582
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-16.137728,16.50795,13.993955,-0.26794514,-2.88125
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
0.98142135,-0.13253969,-0.94917715,-0.13035476,0.28202233
1.2147888,-0.17856511,-0.70821214,-0.76155096,0.07643526
1.1533955,-0.14904973,-0.91061294,-0.9752617,0.014853977
0.8940569,-0.8175482,-1.1259468,-1.6631047,-0.2326349
1.4832448,-0.1896719,-1.0084879,-1.1983244,-0.13572222
1.4941636,-0.19509318,-1.0153629,-1.233337,-0.11383722
1.4816103,-0.19193795,-1.0118821,-1.1837733,-0.14908457
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
23.877195,11.625272,43.723267,64.890076,-90.99193
-2.364276,1.5237569,-2.0957284,-1.4810568,-0.92711896
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
1.483733,-0.19698218,-1.0078554,-1.2215259,-0.11113722
-4.03574,3.6277606,2.721285,10.969998,8.570833
-3.7404609,13.419102,4.479468,24.967813,0.9990368
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
0.8735699,0.04878616,-0.6360753,-0.33381423,-0.5014618
1.4845043,-0.20274684,-1.0138787,-1.2360722,-0.12031997
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-13.133966,12.154994,9.652449,2.7504652,-3.1755843
-7.738399,4.6408567,-3.9808943,6.140542,0.7561947
1.4588028,-0.18343794,-0.92721665,-1.092698,-0.093038626
-4.4122653,3.7498405,8.293948,3.2669141,-10.141996
-4.7513885,1.5831591,0.77129656,2.6464775,-4.956085
-15.495197,0.0565381,1.3886225,14.540041,-3.1779528
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.002719,-0.13899681,-0.8269535,-0.58034337,0.050293036
-2.042221,2.4642076,1.3169721,7.2227716,6.7859936
-11.072122,-0.16324306,18.414549,30.824377,-17.515207
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.3816427,-0.23394156,-1.0603126,-1.0647697,-0.10435165
-9.090349,7.0305142,4.5774,10.837065,0.18167803
0.9696841,0.13736519,-0.7579665,-0.7108725,-0.12610742
1.2575327,-0.19231072,-0.85890245,-0.9947063,0.01774352
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4816104,-0.19193807,-1.0118822,-1.1837729,-0.14908454
-8.99271,3.2798574,3.6492841,8.014192,-0.7174038
1.4788942,-0.17806533,-1.013997,-1.1708561,-0.09400902
-16.264097,24.955671,-20.566847,27.448523,-17.151972
1.4871155,-0.20773801,-1.0278584,-1.2347304,-0.12446924
1.1931174,-0.080827236,-1.0135098,-1.1706164,0.09646129
-8.437596,-50.675255,34.024647,-7.828715,-47.37004
1.4356996,-0.25655204,-1.0145417,-1.1558349,-0.087813474
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4944067,-0.19874045,-1.016312,-1.2331474,-0.112188585
2.9314666,2.0241435,26.025185,39.506493,-42.654392
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-1.6411742,0.5466941,0.8039056,0.4119266,-0.39121768
-3.6922846,-0.86128134,1.7275388,5.02762,-2.1624122
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4788905,-0.17806521,-1.0140048,-1.1708435,-0.09401093
1.568939,-0.16790792,-1.1675205,-1.065024,-0.3081645
1.5012995,0.32096475,-1.1741265,-1.3694271,-0.5090288
0.404104,0.53673613,-1.4799545,-3.864696,-2.1072354
1.4783018,-0.20878571,-1.0236322,-1.2575352,-0.13383397
2.4082818,-1.2913773,-2.6112,-0.15487036,-0.3430182
2.1713629,1.8408896,-5.770618,-1.9203855,2.079056
1.6422292,0.41302225,-1.3442099,-1.2643126,-0.41129306
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-16.301079,-13.759555,-5.2883577,-10.521152,-12.801444
15.076794,0.2631908,-0.07916641,1.0694197,-8.378362
-15.076334,-13.187428,-5.018264,-9.755773,-11.510098
1.4818333,-0.21250758,-1.0239233,-1.257909,-0.13563493
1.5128891,0.3309762,-1.1731381,-1.3931159,-0.52714956
1.4911108,-0.19916031,-1.0153062,-1.2351094,-0.115359046
-2.367221,5.3489313,-8.909381,-14.899769,-3.1323872
1.4748167,-0.21406716,-1.0694106,-1.1940954,-0.20985463
2.9156673,7.016733,2.5326626,3.335568,-10.868754
1.4911294,-0.19567105,-1.0187597,-1.2370296,-0.11363689
1.4133496,-0.1847786,-0.99597824,-1.056065,-0.070576064
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
0.94181526,-0.23775259,-0.80088544,-1.1434578,-0.19881922
1.4904712,-0.19832242,-1.0158211,-1.2357131,-0.1160756
1.4121677,-0.18528748,-0.995092,-1.0515758,-0.068397544
1.3614062,-0.3759519,-0.8345239,-1.3491508,0.060112678
3.0541792,0.010214981,-1.0891422,-1.5868297,-2.1706371
-2.3502107,0.14142716,-3.6736703,0.6169734,-4.1522436
23.876324,0.39925963,-0.98464847,1.2525916,-12.186853
-2.355434,0.15543458,-3.6896672,0.6134787,-4.1502266
1.4904712,-0.19832242,-1.0158211,-1.2357131,-0.1160756
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
1.3512704,-0.09677544,-1.1358289,-1.2319901,-0.09046147
1.1429169,0.06390524,-1.4463972,-1.765122,-0.21000007
1.3893317,-0.17028275,-0.96308917,-1.0518876,-0.03987185
2.526815,-7.782279,0.6554551,-7.032388,-12.724526
1.3026863,-0.19799611,-1.0458199,-1.0996495,0.05859568
1.481773,-0.21261975,-1.0232927,-1.2583816,-0.1342766
1.4399377,-0.15661699,-1.0477947,-1.2451814,-0.12478379
0.30013093,-12.250875,-0.7807081,-20.9846,-27.756716
1.3032361,-0.20203686,-1.0287671,-1.1000876,0.07928874
-7.519533,-7.9899125,-7.752706,-9.326633,-10.388137
1.0451488,-0.08239648,-0.8918171,-0.73069465,0.110475875
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-0.58059776,-0.82646096,-3.1647394,0.116043575,-2.4868827
1.4897388,-0.19949922,-1.015224,-1.23828,-0.11174817
2.379986,1.760664,-7.166686,-1.9278206,2.6354842
1.3893281,-0.17028308,-0.9630973,-1.0518785,-0.039873578
7.074734,9.203215,-19.819777,6.1964803,-28.326529
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
2.026813,1.6272101,-7.4177785,-2.021389,2.8156464
1.6375607,0.0462217,-1.2467136,-1.044926,-0.19028506
4.3993063,11.037625,0.83763504,-7.8178525,-14.328567
3.9364958,19.018787,-7.7133737,-0.8514786,8.112792
4.4748354,-2.5713785,-6.028451,-4.4803963,-5.4302316
1.4895462,-0.20476964,-1.0262985,-1.2324392,-0.12374476
-14.817909,-18.488386,-14.682879,-21.76405,-22.57409
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4817646,-0.21247491,-1.0237889,-1.2577878,-0.13569707
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-1.0918136,-1.5881385,3.5372305,4.4505324,-6.109708
1.6220404,21.897415,-16.694933,-16.949955,-22.339752
-0.0006712936,-2.196491,-15.07516,-18.476974,14.175052
0.41536674,-12.286273,-0.74326086,-21.076796,-27.871164
0.9361831,24.86001,-14.019051,-11.53313,-19.262377
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-1.4357228,0.8855804,-0.304254,-3.407966,-2.969585
2.8023682,6.378863,-4.7308364,3.0421808,-12.317542
1.2932957,-0.33935532,-1.0985507,-1.2711912,-0.12361889
1.4892933,-0.20467234,-1.0268545,-1.2338738,-0.12243915
-1.2014161,2.9553702,-0.8971555,-2.0413413,-2.7330241
3.9351246,19.051752,-7.709159,-0.8463019,8.103526
-1.1593857,2.989165,-0.70444286,-1.9638032,-2.6506982
3.9718318,19.098356,-7.820771,-0.81668365,8.188077
-1.1632911,2.9769132,-0.69131845,-1.955293,-2.6412508
1.4399377,-0.15661699,-1.0477947,-1.2451814,-0.12478379
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4944067,-0.19874045,-1.016312,-1.2331474,-0.112188585
1.858366,8.714557,-4.591796,-4.4271765,0.13414165
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.5558933,4.7865124,-2.4072814,-1.1290944,2.7666829
1.4770752,-0.213875,-1.0246487,-1.2576337,-0.1318776
3.9542336,6.455041,45.61881,-13.460059,8.062851
2.1728075,1.8386574,-5.770231,-1.9161013,2.079027
1.0180889,-24.338087,-6.1607184,-43.661285,-55.1817
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
1.4944067,-0.19874045,-1.016312,-1.2331474,-0.112188585
13.872004,4.752712,17.402542,-15.44423,-29.796034
-0.592741,-0.47371548,-3.4240444,0.13562334,-2.9624527
1.489775,-0.20611954,-1.0180986,-1.244989,-0.125685
90.48435,-0.57271504,-2.2348359,3.886129,-51.066303
0.52024174,-0.44143403,-1.0305132,-1.2967726,-0.31703427
1.480769,-0.21680206,-1.0247681,-1.2580107,-0.13395351
0.8161719,-0.3023819,-0.7386695,-0.77733886,0.07252314
1.4837276,-0.19853711,-1.0082017,-1.2215046,-0.11037857
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
2.1406536,-0.629893,-1.5896649,-0.20447451,-0.81918746
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4944067,-0.19874045,-1.016312,-1.2331474,-0.112188585
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4845022,-0.19705388,-1.0103248,-1.2224708,-0.10882584
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.4944552,-0.19946966,-1.0165017,-1.2331091,-0.111859
1.3718954,-0.13307983,-0.9485152,-1.0623877,-0.069285415
-35.357395,-10.546225,0.69004846,-22.502243,-2.5198236
2.8029456,-6.7008934,0.5180023,-6.462608,-10.258734
1.44392,-0.18825883,-0.9729012,-1.1246618,-0.059315063
28.136576,-0.14667988,-15.902709,-13.179434,-53.518658
1.4800354,-0.19019711,-1.0245118,-1.2282084,-0.11736859
1.3499013,-0.10364476,-1.1373217,-1.2316996,-0.08767427
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
1.4813942,-0.21164966,-1.0285876,-1.2314078,-0.14180714
1.4941636,-0.19509318,-1.0153629,-1.233337,-0.11383722
1.3894246,-0.17332608,-0.96465236,-1.0508677,-0.039430864
1.379975,-0.16718802,-0.9598164,-1.0229827,-0.05168066
1.3008419,-0.19340876,-1.040962,-1.1003793,0.06266
1.576825,-0.10575834,-1.1491992,-1.2128882,-0.21028313
1.4389955,-0.16146845,-1.0492278,-1.245062,-0.12317816
1.4121753,-0.18528885,-0.9950742,-1.0516044,-0.06839553
1.3030398,-0.20274031,-1.0286529,-1.1001209,0.079704516
1.4121753,-0.18528885,-0.9950742,-1.0516044,-0.06839553
1.0461822,-0.08484951,-0.8925233,-0.7301365,0.1130053
0.6902691,-1.5856689,0.34753782,-1.3991646,-3.70057
1.3894061,-0.17271763,-0.9643396,-1.0510715,-0.03951914
1.4232715,-0.18170959,-0.98916024,-1.0746231,-0.060633637
1.4945039,-0.20019925,-1.0166916,-1.2330712,-0.11152918
-2.1082115,-25.184767,23.6157,-56.058857,-12.885175
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4808956,-0.21591872,-1.0244479,-1.2578806,-0.1343424
2.4837162,-7.7596984,0.6434884,-7.0904303,-12.764864
1.4944067,-0.19874045,-1.016312,-1.2331474,-0.112188585
1.4232715,-0.18170959,-0.98916024,-1.0746231,-0.060633637
-1.2136693,-1.6080304,3.7704027,4.4745107,-6.0428123
4.4735513,-2.9107435,-3.6514199,-14.456864,-5.230435
-0.34385112,-1.6928294,3.3616593,2.6552396,-3.871375
2.1647434,1.6244688,-6.1702867,-1.9520067,2.7461505
1.4944552,-0.19946966,-1.0165017,-1.2331091,-0.111859
16.944532,-6.571649,3.663482,11.005599,-12.903232
7.5884533,19.733776,-15.019824,9.797506,-37.929436
1.1858324,0.1909411,-1.292673,-0.9048932,-0.58967847
5.29205,28.054697,33.893066,-31.400698,-15.963262
1.4239115,-0.18171227,-0.9897948,-1.0741464,-0.061311536
1.4944067,-0.19874045,-1.016312,-1.2331474,-0.112188585
1.4232715,-0.18170959,-0.98916024,-1.0746231,-0.060633637
1.6375607,0.0462217,-1.2467136,-1.044926,-0.19028506
1.4232715,-0.18170941,-0.9891605,-1.0746235,-0.060633697
3.95365,19.062836,-7.817105,-0.81014395,8.163353
5.9620585,9.302556,-21.32147,6.3432426,-29.623545
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4895462,-0.20476964,-1.0262985,-1.2324392,-0.12374476
1.4232715,-0.18170959,-0.98916024,-1.0746231,-0.060633637
1.8954395,0.27976918,-1.4428159,-0.8954383,-0.745675
-4.3350644,2.5238929,-12.899909,1.0947737,-14.508252
0.4012359,-0.065129936,4.6049495,-2.8542778,2.0919337
-1.0348365,4.3084393,0.09038925,-3.2196875,-5.550754
1.5506083,-0.4785403,-0.96320796,-1.4570785,-0.20956638
0.7702285,24.85738,-13.913518,-11.29946,-19.277525
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
1.0432624,24.302277,-13.747819,-11.283557,-18.784868
1.4942609,-0.19655195,-1.0157424,-1.233261,-0.11317784
1.2936682,-0.3393001,-1.0972424,-1.2706941,-0.12539738
2.7579703,2.083867,-6.426562,-1.8168882,2.9145243
1.2935809,-0.33932203,-1.0971379,-1.2707986,-0.12545508
3.025855,2.6442108,-7.7404466,-2.243229,3.3684826
1.2936682,-0.3393001,-1.0972424,-1.2706941,-0.12539738
1.4913536,-0.20280743,-1.0162553,-1.2349194,-0.11371031
1.381864,-0.16108409,-1.0276247,-0.9861289,0.014421813
1.4740846,-0.21810377,-1.0705868,-1.1943052,-0.20846447
1.491035,-0.19919947,-1.0152853,-1.2353014,-0.11510686
1.4913712,-0.19931948,-1.0197084,-1.2368402,-0.11198706
1.4831039,-0.18116406,-1.0144098,-1.2233952,-0.113721095
1.4907626,-0.20269918,-1.01696,-1.2354852,-0.114097096
1.4831039,-0.18116406,-1.0144098,-1.2233952,-0.113721095
-7.915931,-2.3248873,11.19168,22.170242,-18.721695
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
-7.2439647,-3.2699564,13.119434,25.016396,-21.482744
-4.046515,3.9844742,-8.709221,-7.938056,-11.0066
1.4907141,-0.20196971,-1.01677,-1.2355233,-0.11442665
11.970135,0.07315904,-6.3309927,-6.6773763,-22.064623
3.021861,2.6437562,-7.73601,-2.2487361,3.3642073
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
0.40140757,15.596198,-2.846696,-12.926988,-17.09541
1.4439234,-0.18826082,-0.97289306,-1.1246752,-0.0593125
0.37124607,0.102868915,4.302493,-2.7801118,1.9268664
1.4232715,-0.18170959,-0.98916024,-1.0746231,-0.060633637
0.84043795,2.2487218,1.6365169,-3.1348557,-2.1218324
1.4232715,-0.18170959,-0.98916024,-1.0746231,-0.060633637
3.9528232,19.07905,-7.8204103,-0.81077135,8.164456
3.2004042,2.7657983,-8.781922,-2.717237,3.9834592
1.4942609,-0.19655195,-1.0157424,-1.233261,-0.11317784
0.10046968,-0.7281306,-1.3147268,-1.3735965,-1.1391805
8.535473,-10.191269,-30.667381,17.002516,4.8933206
2.3049955,1.8160446,-5.590913,-1.4507812,2.474625
8.531932,-10.183842,-30.664131,16.995836,4.886859
7.8053555,8.436668,-20.378016,-4.807285,9.980865
8.5355215,-10.191281,-30.667343,17.002527,4.8933835
1.4843258,-0.20558622,-1.0166684,-1.2397484,-0.12008973
8.114473,-9.948944,-29.557922,16.103838,3.978402
1.4737798,-0.21625096,-1.0334533,-1.2218252,-0.1461286
1.419181,-0.13151449,-1.119842,-1.1952767,-0.088727824
2.6570926,2.3108532,-7.4842587,-2.2275393,3.4185138
8.526145,-10.058503,-30.601135,16.881388,4.8733797
2.131534,1.9142177,-5.615746,-1.8017904,2.2047577
1.419181,-0.13151449,-1.119842,-1.1952767,-0.088727824
77.311646,14.925339,39.183422,41.88642,7.908208
1.419181,-0.13151449,-1.119842,-1.1952767,-0.088727824
1.4425589,-0.19235307,-0.9695914,-1.1236454,-0.061393417
0.0884867,-0.5703033,-0.7100227,-1.167281,-0.20067826
6.94583,2.9033744,1.4114034,7.2448535,-11.466863
1.4941152,-0.19436368,-1.015173,-1.233375,-0.11416701
0.42076495,-0.17164935,-2.1511195,-1.102301,-0.62841815
0.036448013,-0.59579706,-0.6942221,-1.102071,-0.281669
1.4106622,-0.16606933,-0.97738695,-1.065054,-0.045267962
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
5.69143,6.9196324,-19.813602,5.4994335,-26.036898
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
4.0920453,-3.087806,-3.790361,-14.678267,-5.0159774
-2.4550662,-6.3988333,1.9535419,-3.4537277,-16.331663
4.0877247,-3.2277296,-3.804867,-14.54572,-4.87849
0.6826345,0.18081093,-1.0542874,-0.679904,-0.18106097
1.4911108,-0.19916031,-1.0153062,-1.2351094,-0.115359046
22.747616,-8.921979,14.089616,33.266655,-20.057703
2.7561407,2.0861223,-6.4182434,-1.8192149,2.908279
3.599376,23.055763,-10.169967,-1.9539658,10.358028
1.5415186,-0.121876,-1.0766095,-1.2127749,-0.12777781
-1.2177103,-1.1049798,-2.8418868,-0.016182788,-3.401649
-3.532133,-3.6246822,-10.170393,6.2714624,-17.101288
1.4911108,-0.19916031,-1.0153062,-1.2351094,-0.115359046
1.5009853,0.32013926,-1.1755164,-1.3607317,-0.51974344
1.4923142,-0.19071221,-1.0235901,-1.2389973,-0.1100213
-5.9824033,-5.355032,-15.529045,7.79387,-23.276594
-0.059502155,1.8206601,-3.6426046,0.49595135,-5.1394224
0.028460946,-0.56237006,-0.78008497,-0.79679406,-0.44839218
2.8591158,2.424433,-7.588779,-2.258906,3.369197
1.234245,-0.46244186,-0.95071614,-0.8550739,-0.25191897
2.8594527,2.4247534,-7.5899663,-2.258895,3.3693526
-2.4535692,2.6784108,1.630951,7.817947,7.0565786
2.8595004,2.424774,-7.5900154,-2.2588634,3.3693562
-2.0091338,-0.19075216,0.7916448,2.9303174,-0.80225575
2.850605,2.4059863,-7.5808015,-2.2624006,3.3615348
1.4942123,-0.19582248,-1.0155528,-1.2332991,-0.11350746
2.8506055,2.405987,-7.5808034,-2.2624009,3.3615353
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
2.850605,2.4059863,-7.5808015,-2.2624006,3.3615348
2.850605,2.4059863,-7.5808015,-2.2624006,3.3615348
2.7690878,2.0868754,-6.412064,-1.8004256,2.911645
0.26515004,-0.7330011,-6.910655,-8.338021,6.3680024
-6.0722375,-6.093948,0.0407663,2.3873248,1.2304881
11.596631,14.254502,-36.324398,11.545778,-49.9494
1.5941532,0.29008773,-1.3622417,-1.1268184,-0.7479757
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
-2.5519967,-0.6807989,-5.443257,0.6161455,-5.0164185
0.1426892,0.32552207,4.362859,-2.513802,1.8004735
-2.2457025,0.49134707,-3.153054,0.8731613,-3.3773432
4.1082244,-2.990577,-3.8259835,-14.657841,-5.0740433
2.8591158,2.424433,-7.588779,-2.258906,3.369197
2.8595004,2.424774,-7.5900154,-2.2588634,3.3693562
2.850605,2.4059863,-7.5808015,-2.2624006,3.3615348
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
22.369276,29.328243,-18.893692,-3.4011774,-7.7046566
2.850605,2.4059863,-7.5808015,-2.2624006,3.3615348
2.850605,2.4059863,-7.5808015,-2.2624006,3.3615348
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
2.8503594,2.4059677,-7.5810113,-2.2627242,3.3617725
2.850605,2.4059863,-7.5808015,-2.2624006,3.3615348
2.7606351,2.067568,-6.39876,-1.8031405,2.904103
10.876225,13.325358,-34.177174,10.752481,-46.822845
1.4475619,0.39521727,-1.1444801,-1.3402343,-0.46152654
1.494115,-0.19436374,-1.015173,-1.233375,-0.11416716
0.8440237,0.33330935,-0.2950251,-1.06578,-0.063970216
-2.5519884,-0.679228,-5.444178,0.61682177,-5.016696
1.4811312,-0.21091127,-1.0276716,-1.2407726,-0.13228965
0.12082538,0.29762053,4.3860555,-2.480865,1.8387341
-2.4683342,0.7076067,-3.4870832,0.590693,-3.5192351
4.107847,-2.99149,-3.825755,-14.659361,-5.0785975
-2.4970746,-0.6153573,-5.2472644,0.60253906,-4.8576555
-2.2003903,0.46685988,-3.098536,0.9284469,-3.349142
-2.005523,-0.4269536,-4.804317,0.258849,-4.4672484
-2.2749767,0.5246114,-3.2049644,0.8401667,-3.4009414
1.4892933,-0.20467234,-1.0268545,-1.2338738,-0.12243915
1.2935809,-0.33932203,-1.0971379,-1.2707986,-0.12545508
2.7665205,18.969505,-7.5895905,0.9544891,-21.925785
1.7183677,-0.09653285,-1.2708492,-1.0274985,-0.19392511
1.4793097,-0.21066365,-1.0239956,-1.2318141,-0.13347095
0.7357147,-0.35048604,-1.192236,-1.2600662,-0.26472676
3.7932339,7.463518,-4.0243945,2.7068105,-10.833004
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4892933,-0.20467234,-1.0268545,-1.2338738,-0.12243915
1.4892933,-0.20467234,-1.0268545,-1.2338738,-0.12243915
1.4817646,-0.21247491,-1.0237889,-1.2577878,-0.13569707
9.668151,-0.1722033,-63.075336,-12.646465,-8.213236
-5.2183414,-5.8715706,-5.8389916,-7.0337152,-7.9979086
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.8026417,9.40935,-7.504359,3.6904864,-17.335451
1.4837445,-0.19387263,-1.0071626,-1.2215683,-0.112654544
-1.1079987,-1.6498919,3.481117,4.4103355,-6.0976944
1.4612497,-0.105293274,-0.86376333,-1.0371592,-0.047935553
0.23672709,-0.8192531,-7.305405,-8.835859,6.7434754
5.8066106,27.944836,-12.265773,3.0786684,-34.10685
-2.5789433,-0.6850699,-5.3510804,0.61809576,-4.9204736
-2.4687314,0.71320575,-3.495437,0.5900725,-3.5337691
1.4897388,-0.19949922,-1.015224,-1.23828,-0.11174817
1.5790424,-0.1352171,-1.1123713,-1.0105528,-0.13145325
1.467234,-0.16283804,-1.0383846,-1.2648454,-0.1880492
1.3893281,-0.17028308,-0.9630973,-1.0518785,-0.039873578
1.4399377,-0.15661699,-1.0477947,-1.2451814,-0.12478379
1.4845191,-0.1923896,-1.0092854,-1.2225347,-0.11110199
1.3010083,-0.19276533,-1.0410905,-1.1003131,0.0623936
1.0477015,-0.085059285,-0.8915421,-0.7328385,0.11178046
1.3708012,-0.094620585,-1.0415399,-1.0098158,0.00516551
-0.27979952,-0.57021224,-2.402335,-1.6413941,-1.2900975
1.008591,-0.22330156,-1.3663056,-1.535463,-0.6708447
1.4856862,-0.20666215,-1.015942,-1.2379929,-0.1203256
1.0603496,-0.3405125,-1.3420746,-1.5107554,-0.7607175
2.8309119,15.164114,-6.471507,-0.81204057,6.289923
1.6375604,0.04622155,-1.2467133,-1.0449262,-0.19028506
1.092939,0.38782388,-1.4644083,-1.5737518,-0.7767516
1.4194349,-0.15001708,-1.0020312,-1.0741572,-0.034257658
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.484516,-0.19316709,-1.0094587,-1.2225238,-0.11072279
1.4989558,0.33741638,-1.1511772,-1.3479367,-0.49003634
1.4895462,-0.20476964,-1.0262985,-1.2324392,-0.12374476
1.4942123,-0.19582266,-1.0155528,-1.2332991,-0.113507606
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.6960284,0.04114562,-1.2712748,-1.1939594,-0.2970715
0.21165165,-0.9611453,-1.2647034,-1.6596695,-0.87784725
3.7889452,19.094713,-8.037881,-0.8759419,8.137838
5.3269086,5.9920154,55.421654,-16.925201,9.50041
2.0894017,1.4662132,-5.5111103,-1.7113687,2.3520405
0.63013613,20.956276,-16.525377,-11.505139,-22.543653
1.4824858,-0.21613288,-1.0253491,-1.2395324,-0.12604126
1.4811344,-0.21091238,-1.0276634,-1.2407852,-0.1322869
-3.6674259,2.8043556,-7.211223,-6.504088,-8.957704
1.4911108,-0.19916031,-1.0153062,-1.2351094,-0.115359046
9.535198,7.2034364,-8.26764,0.28598884,-6.6556473
-10.108662,1.4160984,-0.56314695,4.8823977,0.5621175
14.012964,11.095938,9.415189,-23.754795,-41.42502
4.964845,9.78509,-3.253987,-5.7506485,-10.116748
1.4815562,-0.20517173,-1.0137879,-1.2361807,-0.123791255
1.484516,-0.19316709,-1.0094587,-1.2225238,-0.11072279
2.8408136,3.578001,-3.6342967,-4.2013288,-5.0135403
35.209442,53.879982,30.686409,10.729628,-41.883965
11.302524,47.98902,-2.4961731,22.594727,-10.311688
18.579725,0.48104668,26.75435,-3.5563097,-3.3469496
2.5449967,2.5063267,-2.9320753,-3.4690342,-4.3049135
-3.133574,-13.61482,-9.364338,0.9929433,-32.94595
1.4941638,-0.19509295,-1.0153629,-1.233337,-0.11383752
1.5946544,-0.057767753,-1.415933,-1.0553722,-0.33235988
42.66898,38.903297,-38.20517,1.6827668,-23.270596
